Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
PO21 1WG,No,50.785795,-0.672426,493681,99309,SZ936993,"Hotham","Bognor Regis",2002-06-01,2005-10-01,7,England,2020-06-03,"Imputed by ONS by reference to surrounding postcode grid references",E01031432,"Arun 017B"
PO21 1WX,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2004-03-01,2009-05-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1WZ,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2005-03-01,2006-02-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1XA,Yes,50.782207,-0.678798,493239,98902,SZ932989,"Marine","Bognor Regis",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XB,Yes,50.781354,-0.678864,493236,98807,SZ932988,"Marine","Bognor Regis",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XD,Yes,50.781542,-0.678845,493237,98828,SZ932988,"Marine","Bognor Regis",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XE,Yes,50.782266,-0.679165,493213,98908,SZ932989,"Marine","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XF,Yes,50.782102,-0.679779,493170,98889,SZ931988,"Marine","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031437,"Arun 017E"
PO21 1XG,No,50.781297,-0.679377,493200,98800,SZ931987,"Marine","Bognor Regis",1991-09-01,1992-12-01,5,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031437,"Arun 017E"
PO21 1XH,Yes,50.781934,-0.680096,493148,98870,SZ931988,"Marine","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XJ,Yes,50.783096,-0.677099,493357,99003,SZ933990,"Marine","Bognor Regis",1987-04-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XL,Yes,50.785778,-0.676484,493395,99302,SZ933993,"Marine","Bognor Regis",1990-02-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XP,Yes,50.78278,-0.678555,493255,98966,SZ932989,"Marine","Bognor Regis",1981-06-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XQ,No,50.781297,-0.679377,493200,98800,SZ931987,"Marine","Bognor Regis",1992-01-01,1992-12-01,5,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031437,"Arun 017E"
PO21 1XR,Yes,50.782009,-0.674789,493522,98885,SZ935988,"Marine","Bognor Regis",1994-12-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XS,No,50.78391,-0.672749,493662,99099,SZ936990,"Hotham","Bognor Regis",1981-06-01,2004-10-01,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1XT,Yes,50.783536,-0.669894,493864,99061,SZ938990,"Hotham","Bognor Regis",1995-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1XU,Yes,50.785847,-0.668325,493970,99320,SZ939993,"Hotham","Bognor Regis",1983-01-01,,5,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1XX,Yes,50.781213,-0.678301,493276,98792,SZ932987,"Marine","Bognor Regis",1990-02-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 1XY,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1999-12-01,2006-02-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1XZ,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1999-12-01,2006-02-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YA,Yes,50.789179,-0.674189,493550,99683,SZ935996,"Hotham","Bognor Regis",1994-12-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YB,Yes,50.785023,-0.668604,493952,99228,SZ939992,"Hotham","Bognor Regis",1995-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031431,"Arun 017A"
PO21 1YD,No,50.783913,-0.67221,493700,99100,SZ937990,"Hotham","Bognor Regis",1995-01-01,1996-06-01,6,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031432,"Arun 017B"
PO21 1YE,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1997-06-01,2018-12-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YF,No,50.784885,-0.673842,493583,99206,SZ935992,"Hotham","Bognor Regis",1997-06-01,1999-06-01,7,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031432,"Arun 017B"
PO21 1YG,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1997-06-01,2001-08-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YH,No,50.783913,-0.67221,493700,99100,SZ937990,"Hotham","Bognor Regis",1985-04-01,1996-12-01,6,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031432,"Arun 017B"
PO21 1YJ,No,50.783913,-0.67221,493700,99100,SZ937990,"Hotham","Bognor Regis",1995-12-01,1996-12-01,6,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031432,"Arun 017B"
PO21 1YL,No,50.784885,-0.673842,493583,99206,SZ935992,"Hotham","Bognor Regis",1997-06-01,1999-06-01,7,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031432,"Arun 017B"
PO21 1YN,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1999-12-01,2006-02-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YP,No,50.784885,-0.673842,493583,99206,SZ935992,"Hotham","Bognor Regis",1999-06-01,2000-09-01,7,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031432,"Arun 017B"
PO21 1YQ,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1997-06-01,2001-08-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YR,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2007-08-01,2010-07-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1YS,No,50.784885,-0.673842,493583,99206,SZ935992,"Hotham","Bognor Regis",1997-12-01,2000-09-01,7,England,2020-06-03,"Postcode sector mean (mainly PO Boxes)",E01031432,"Arun 017B"
PO21 1YW,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",1999-12-01,2006-03-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1ZG,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2002-11-01,2010-03-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1ZJ,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2002-11-01,2008-08-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1ZL,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2003-11-01,2008-08-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
PO21 1ZN,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2002-10-01,2003-11-01,6,England,2020-06-03,"Imputed by ONS by reference to surrounding postcode grid references",E01031432,"Arun 017B"
PO21 2AA,Yes,50.794005,-0.677103,493335,100216,SU933002,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031441,"Arun 014D"
PO21 2AB,Yes,50.793828,-0.678924,493207,100194,SU932001,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031442,"Arun 014E"
PO21 2AD,Yes,50.794266,-0.678671,493224,100243,SU932002,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031442,"Arun 014E"
PO21 2AE,Yes,50.780892,-0.685729,492753,98747,SZ927987,"Marine","Bognor Regis",2003-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031437,"Arun 017E"
PO21 2AF,Yes,50.78272,-0.685181,492788,98951,SZ927989,"Marine","Bognor Regis",2002-06-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031437,"Arun 017E"
PO21 2AG,Yes,50.783639,-0.685432,492768,99053,SZ927990,"Marine","Bognor Regis",2007-03-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031437,"Arun 017E"
PO21 2AH,Yes,50.786622,-0.678702,493237,99393,SZ932993,"Marine","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031453,"Arun 017F"
PO21 2AJ,Yes,50.786829,-0.677916,493292,99417,SZ932994,"Marine","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031453,"Arun 017F"
PO21 2AL,Yes,50.786518,-0.67747,493324,99383,SZ933993,"Marine","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 2AN,Yes,50.786821,-0.677249,493339,99417,SZ933994,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2AP,Yes,50.787086,-0.678362,493260,99445,SZ932994,"Marine","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031453,"Arun 017F"
PO21 2AQ,Yes,50.781608,-0.680659,493109,98833,SZ931988,"Marine","Bognor Regis",2009-06-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031436,"Arun 017D"
PO21 2AR,Yes,50.788049,-0.679243,493196,99551,SZ931995,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2AS,Yes,50.787806,-0.68003,493141,99523,SZ931995,"Marine","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031453,"Arun 017F"
PO21 2AT,No,50.787606,-0.680617,493100,99500,SZ931994,"Marine","Bognor Regis",1994-05-01,1995-01-01,9,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031453,"Arun 017F"
PO21 2AU,Yes,50.788122,-0.680106,493135,99558,SZ931995,"Marine","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031453,"Arun 017F"
PO21 2AW,Yes,50.78748,-0.67833,493261,99489,SZ932994,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2AX,Yes,50.788754,-0.681138,493061,99627,SZ930996,"Pevensey","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2AY,Yes,50.78902,-0.680847,493081,99657,SZ930996,"Orchard","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2AZ,Yes,50.789375,-0.68127,493051,99696,SZ930996,"Orchard","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2BA,Yes,50.788345,-0.682398,492973,99580,SZ929995,"Pevensey","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2BB,Yes,50.790015,-0.682983,492928,99765,SZ929997,"Pevensey","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2BD,Yes,50.790293,-0.682883,492935,99796,SZ929997,"Orchard","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2BE,Yes,50.790422,-0.684681,492808,99808,SZ928998,"Pevensey","Bognor Regis",1980-01-01,,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2BF,No,50.790351,-0.684797,492800,99800,SZ927997,"Pevensey","Bognor Regis",1993-01-01,1994-12-01,6,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031452,"Arun 016E"
PO21 2BG,Yes,50.790755,-0.684743,492803,99845,SZ928998,"Pevensey","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2BH,Yes,50.79183,-0.687536,492604,99961,SZ926999,"Pevensey","Bognor Regis",1983-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031450,"Arun 016C"
PO21 2BJ,Yes,50.789449,-0.683744,492876,99701,SZ928997,"Pevensey","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031452,"Arun 016E"
PO21 2BL,Yes,50.790153,-0.685582,492745,99777,SZ927997,"Pevensey","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031450,"Arun 016C"
PO21 2BN,No,50.789484,-0.687658,492600,99700,SZ926996,"Pevensey","Bognor Regis",1980-01-01,1992-12-01,8,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031450,"Arun 016C"
PO21 2BP,No,50.792133,-0.683328,492900,100000,SZ928999,"Orchard","Bognor Regis",1980-01-01,1995-01-01,7,England,2020-06-03,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01031443,"Arun 016A"
PO21 2BQ,Yes,50.79115,-0.686306,492692,99887,SZ926998,"Pevensey","Bognor Regis",1981-09-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031450,"Arun 016C"
PO21 2BS,Yes,50.791015,-0.683841,492866,99875,SZ928998,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2BT,Yes,50.787713,-0.67816,493273,99515,SZ932995,"Orchard","Bognor Regis",1985-10-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2BU,Yes,50.791992,-0.679664,493159,99989,SZ931999,"Orchard","Bognor Regis",1980-01-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031442,"Arun 014E"
PO21 2BW,Yes,50.793062,-0.681216,493047,100106,SU930001,"Orchard","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031442,"Arun 014E"
PO21 2BX,Yes,50.787655,-0.678587,493243,99508,SZ932995,"Orchard","Bognor Regis",1988-03-01,,7,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031444,"Arun 016B"
PO21 2BY,Yes,50.792404,-0.681022,493062,100033,SU930000,"Orchard","Bognor Regis",1980-01-01,,8,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031442,"Arun 014E"
PO21 2BZ,No,50.783947,-0.671216,493770,99105,SZ937991,"Hotham","Bognor Regis",2001-06-01,2002-07-01,6,England,2020-06-03,"Within the building of the matched address closest to the postcode mean",E01031432,"Arun 017B"
